report_date,bond,bond_yield,years_to_maturity
2023-03-20,R2044,11.74,20.867898699520875
2023-03-20,ZARGB2,8.012,2.0
2023-03-20,ZARGB3,8.187,3.0
2023-03-20,ZARGB5,8.963,5.0
2023-03-20,ZARGB10,10.741,10.0
2023-03-20,ZARGB15,11.497,15.0
2023-03-20,ZARGB20,11.659,20.0
2023-03-20,ZARGB25,11.604,25.0
2023-03-20,R2048,11.605,24.944558521560573
2023-03-17,R209,11.28,13.040383299110198
2023-03-17,R2044,11.81,20.876112251882272
2023-03-17,R214,11.54,17.95482546201232
2023-03-17,R2040,11.685,16.876112251882272
2023-03-17,R2037,11.53,13.878165639972622
2023-03-17,SATB12M,7.837,1.0
2023-03-17,R2035,11.24,11.953456536618754
2023-03-17,R2032,10.65,9.040383299110198
2023-03-17,R213,10.405,7.953456536618754
2023-03-17,R2030,10.025,6.877481177275839
2023-03-17,ZARGB2,8.04,2.0
2023-03-17,R2048,11.675,24.95277207392197
2023-03-17,R186,8.4,3.76454483230664
2023-03-17,ZARGB3,8.244,3.0
2023-03-17,ZARGB30,11.509,30.0
2023-03-17,REPO,7.25,0.0
2023-03-17,SATB9M,8.0,0.75
2023-03-17,SATB6M,8.02,0.5
2023-03-17,SATB3M,7.33,0.25
2023-03-17,ZARGB5,9.043,5.0
2023-03-17,ZARGB25,11.674,25.0
2023-03-17,ZARGB15,11.587,15.0
2023-03-17,ZARGB20,11.728,20.0
2023-03-17,ZARGB10,10.843,10.0
2023-03-16,R2044,11.94,20.878850102669404
2023-03-16,SATB12M,7.882,1.0
2023-03-16,R2030,10.085,6.880219028062971
2023-03-16,R213,10.48,7.956194387405886
2023-03-16,R2032,10.72,9.043121149897331
2023-03-16,R2035,11.35,11.956194387405889
2023-03-16,R209,11.38,13.043121149897331
2023-03-16,R2037,11.655,13.880903490759753
2023-03-16,R2040,11.83,16.878850102669404
2023-03-16,R214,11.665,17.95756331279945
2023-03-16,R186,8.43,3.767282683093772
2023-03-16,R2048,11.825,24.955509924709105
2023-03-16,ZARGB15,11.72,15.0
2023-03-16,ZARGB2,8.08,2.0
2023-03-16,ZARGB25,11.824,25.0
2023-03-16,ZARGB20,11.856,20.0
2023-03-16,ZARGB30,11.683,30.0
2023-03-16,ZARGB10,10.925,10.0
2023-03-16,ZARGB5,9.084,5.0
2023-03-16,ZARGB3,8.278,3.0
2023-03-15,SATB12M,7.882,1.0
2023-03-15,R186,8.41,3.770020533880904
2023-03-15,R2030,10.04,6.882956878850103
2023-03-15,R213,10.44,7.958932238193018
2023-03-15,R2032,10.68,9.045859000684462
2023-03-15,R2035,11.33,11.958932238193018
2023-03-15,R209,11.355,13.045859000684462
2023-03-15,R2037,11.585,13.883641341546886
2023-03-15,R2040,11.81,16.88158795345654
2023-03-15,R214,11.66,17.960301163586585
2023-03-15,R2044,11.935,20.88158795345654
2023-03-15,R2048,11.815,24.95824777549624
2023-03-15,ZARGB15,11.668,15.0
2023-03-15,ZARGB2,8.072,2.0
2023-03-15,ZARGB30,11.667,30.0
2023-03-15,ZARGB25,11.814,25.0
2023-03-15,ZARGB20,11.851,20.0
2023-03-15,ZARGB10,10.891,10.0
2023-03-15,ZARGB5,9.052,5.0
2023-03-15,ZARGB3,8.263,3.0
2023-03-14,SATB12M,7.882,1.0
2023-03-14,R186,8.405,3.772758384668036
2023-03-14,R2030,10.0,6.885694729637235
2023-03-14,R213,10.39,7.96167008898015
2023-03-14,R2032,10.61,9.048596851471595
2023-03-14,R2035,11.17,11.961670088980153
2023-03-14,R209,11.21,13.048596851471595
2023-03-14,R2037,11.44,13.886379192334015
2023-03-14,R2040,11.61,16.88432580424367
2023-03-14,R2044,11.735,20.88432580424367
2023-03-14,R214,11.47,17.963039014373717
2023-03-14,R2048,11.61,24.960985626283367
2023-03-14,ZARGB15,11.503,15.0
2023-03-14,ZARGB30,11.456,30.0
2023-03-14,ZARGB25,11.609,25.0
2023-03-14,ZARGB20,11.654,20.0
2023-03-14,ZARGB2,8.07,2.0
2023-03-14,ZARGB10,10.792,10.0
2023-03-14,ZARGB5,9.032,5.0
2023-03-14,ZARGB3,8.259,3.0
2023-03-13,R2044,11.71,20.8870636550308
2023-03-13,R186,8.4,3.775496235455168
2023-03-13,R2030,10.01,6.888432580424367
2023-03-13,R213,10.395,7.964407939767283
2023-03-13,R2032,10.61,9.051334702258726
2023-03-13,R2035,11.17,11.964407939767282
2023-03-13,R209,11.2,13.051334702258726
2023-03-13,R2037,11.425,13.88911704312115
2023-03-13,R2040,11.59,16.8870636550308
2023-03-13,R214,11.44,17.965776865160848
2023-03-13,R2048,11.58,24.9637234770705
2023-03-13,ZARGB2,8.068,2.0
2023-03-13,ZARGB3,8.255,3.0
2023-03-13,ZARGB5,9.032,5.0
2023-03-13,ZARGB10,10.791,10.0
2023-03-13,ZARGB15,11.486,15.0
2023-03-13,ZARGB20,11.627,20.0
2023-03-13,ZARGB25,11.579,25.0
2023-03-13,ZARGB30,11.42,30.0
2023-03-10,R2035,11.245,11.97262149212868
2023-03-10,R214,11.5,17.973990417522245
2023-03-10,R2040,11.645,16.895277207392198
2023-03-10,R2037,11.495,13.897330595482549
2023-03-10,R209,11.275,13.059548254620124
2023-03-10,R186,8.545,3.783709787816564
2023-03-10,R2032,10.73,9.059548254620124
2023-03-10,R213,10.535,7.972621492128679
2023-03-10,SATB12M,7.882,1.0
2023-03-10,R2030,10.16,6.896646132785763
2023-03-10,R2048,11.625,24.971937029431896
2023-03-10,R2044,11.745,20.8952772073922
2023-03-10,SATB6M,8.07,0.5
2023-03-10,ZARGB2,8.12,2.0
2023-03-10,ZARGB25,11.625,25.0
2023-03-10,ZARGB3,8.358,3.0
2023-03-10,SATB9M,8.09,0.75
2023-03-10,SATB3M,7.28,0.25
2023-03-10,ZARGB30,11.478,30.0
2023-03-10,REPO,7.25,0.0
2023-03-10,ZARGB20,11.669,20.0
2023-03-10,ZARGB15,11.55,15.0
2023-03-10,ZARGB10,10.895,10.0
2023-03-10,ZARGB5,9.174,5.0
2023-03-09,R214,11.475,17.976728268309376
2023-03-09,SATB12M,7.904,1.0
2023-03-09,R186,8.59,3.786447638603696
2023-03-09,R2030,10.17,6.899383983572895
2023-03-09,R213,10.545,7.975359342915811
2023-03-09,R2032,10.75,9.062286105407257
2023-03-09,R2035,11.23,11.97535934291581
2023-03-09,R209,11.265,13.062286105407257
2023-03-09,R2037,11.48,13.900068446269678
2023-03-09,R2040,11.62,16.89801505817933
2023-03-09,ZARGB15,11.531,15.0
2023-03-09,R2044,11.72,20.89801505817933
2023-03-09,ZARGB10,10.903,10.0
2023-03-09,ZARGB25,11.585,25.0
2023-03-09,ZARGB20,11.644,20.0
2023-03-09,R2048,11.585,24.974674880219027
2023-03-09,ZARGB30,11.419,30.0
2023-03-09,ZARGB5,9.204,5.0
2023-03-09,ZARGB3,8.396,3.0
2023-03-09,ZARGB2,8.15,2.0
2023-03-08,R2044,11.69,20.90075290896646
2023-03-08,R186,8.585,3.789185489390828
2023-03-08,R2030,10.15,6.902121834360028
2023-03-08,R213,10.52,7.978097193702943
2023-03-08,R2032,10.72,9.065023956194388
2023-03-08,R2035,11.2,11.978097193702943
2023-03-08,R209,11.24,13.065023956194388
2023-03-08,R2037,11.45,13.902806297056811
2023-03-08,R2040,11.59,16.90075290896646
2023-03-08,R214,11.45,17.97946611909651
2023-03-08,SATB12M,7.904,1.0
2023-03-08,R2048,11.56,24.97741273100616
2023-03-08,ZARGB3,8.392,3.0
2023-03-08,ZARGB5,9.192,5.0
2023-03-08,ZARGB10,10.873,10.0
2023-03-08,ZARGB15,11.501,15.0
2023-03-08,ZARGB20,11.615,20.0
2023-03-08,ZARGB25,11.56,25.0
2023-03-08,ZARGB30,11.4,30.0
2023-03-08,ZARGB2,8.148,2.0
2023-03-07,R2035,11.21,11.980835044490076
2023-03-07,R2040,11.61,16.903490759753595
2023-03-07,R2037,11.465,13.905544147843942
2023-03-07,R209,11.245,13.06776180698152
2023-03-07,SATB12M,7.904,1.0
2023-03-07,R2032,10.69,9.06776180698152
2023-03-07,R213,10.49,7.9808350444900755
2023-03-07,R2030,10.115,6.90485968514716
2023-03-07,R186,8.515,3.79192334017796
2023-03-07,R214,11.46,17.982203969883642
2023-03-07,R2044,11.705,20.903490759753595
2023-03-07,R2048,11.56,24.980150581793293
2023-03-07,ZARGB3,8.341,3.0
2023-03-07,ZARGB5,9.134,5.0
2023-03-07,ZARGB10,10.855,10.0
2023-03-07,ZARGB15,11.517,15.0
2023-03-07,ZARGB20,11.628,20.0
2023-03-07,ZARGB25,11.56,25.0
2023-03-07,ZARGB30,11.382,30.0
2023-03-07,ZARGB2,8.123,2.0
2023-03-06,R2032,10.65,9.070499657768652
2023-03-06,R2037,11.345,13.908281998631075
2023-03-06,R209,11.135,13.070499657768652
2023-03-06,R2035,11.1,11.983572895277208
2023-03-06,R214,11.315,17.984941820670773
2023-03-06,R213,10.455,7.983572895277208
2023-03-06,R2030,10.095,6.907597535934292
2023-03-06,R186,8.525,3.794661190965092
2023-03-06,SATB12M,7.904,1.0
2023-03-06,R2040,11.45,16.906228610540726
2023-03-06,ZARGB25,11.405,25.0
2023-03-06,R2044,11.53,20.90622861054073
2023-03-06,ZARGB2,8.126,2.0
2023-03-06,ZARGB3,8.348,3.0
2023-03-06,ZARGB5,9.131,5.0
2023-03-06,ZARGB10,10.793,10.0
2023-03-06,ZARGB15,11.383,15.0
2023-03-06,ZARGB20,11.462,20.0
2023-03-06,ZARGB30,11.252,30.0
2023-03-06,R2048,11.405,24.982888432580424
2023-03-03,R209,11.165,13.078713210130047
2023-03-03,R2044,11.555,20.914442162902123
2023-03-03,R214,11.34,17.99315537303217
2023-03-03,R2040,11.465,16.914442162902123
2023-03-03,R2037,11.375,13.91649555099247
2023-03-03,R186,8.55,3.802874743326489
2023-03-03,R2035,11.14,11.991786447638605
2023-03-03,R2032,10.685,9.078713210130047
2023-03-03,R213,10.48,7.991786447638604
2023-03-03,R2030,10.125,6.915811088295688
2023-03-03,SATB12M,7.904,1.0
2023-03-03,R2048,11.43,24.99110198494182
2023-03-03,ZARGB2,8.134,2.0
2023-03-03,ZARGB3,8.365,3.0
2023-03-03,ZARGB30,11.277,30.0
2023-03-03,ZARGB5,9.154,5.0
2023-03-03,SATB9M,8.09,0.75
2023-03-03,SATB6M,8.02,0.5
2023-03-03,SATB3M,7.11,0.25
2023-03-03,REPO,7.25,0.0
2023-03-03,ZARGB25,11.43,25.0
2023-03-03,ZARGB20,11.487,20.0
2023-03-03,ZARGB15,11.407,15.0
2023-03-03,ZARGB10,10.828,10.0
2023-03-02,R2044,11.595,20.91718001368925
2023-03-02,R186,8.585,3.805612594113621
2023-03-02,R2030,10.16,6.91854893908282
2023-03-02,R213,10.515,7.994524298425736
2023-03-02,R2032,10.71,9.08145106091718
2023-03-02,R2035,11.18,11.994524298425736
2023-03-02,SATB12M,7.916,1.0
2023-03-02,R2037,11.425,13.919233401779604
2023-03-02,R2040,11.52,16.917180013689254
2023-03-02,R214,11.385,17.9958932238193
2023-03-02,R209,11.215,13.08145106091718
2023-03-02,R2048,11.475,24.993839835728952
2023-03-02,ZARGB15,11.459,15.0
2023-03-02,ZARGB30,11.328,30.0
2023-03-02,ZARGB25,11.475,25.0
2023-03-02,ZARGB20,11.528,20.0
2023-03-02,ZARGB2,8.154,2.0
2023-03-02,ZARGB10,10.857,10.0
2023-03-02,ZARGB5,9.188,5.0
2023-03-02,ZARGB3,8.392,3.0
2023-03-01,R2044,11.525,20.919917864476385
2023-03-01,SATB12M,7.916,1.0
2023-03-01,R186,8.54,3.808350444900753
2023-03-01,R2030,10.08,6.921286789869952
2023-03-01,R213,10.445,7.997262149212868
2023-03-01,R2032,10.66,9.084188911704311
2023-03-01,R2035,11.13,11.997262149212869
2023-03-01,R209,11.145,13.084188911704311
2023-03-01,R2037,11.36,13.921971252566737
2023-03-01,R214,11.335,17.998631074606433
2023-03-01,R2040,11.46,16.919917864476385
2023-03-01,R2048,11.41,24.996577686516083
2023-03-01,ZARGB2,8.138,2.0
2023-03-01,ZARGB3,8.36,3.0
2023-03-01,ZARGB5,9.128,5.0
2023-03-01,ZARGB10,10.807,10.0
2023-03-01,ZARGB15,11.396,15.0
2023-03-01,ZARGB20,11.464,20.0
2023-03-01,ZARGB25,11.41,25.0
2023-03-01,ZARGB30,11.269,30.0
2023-02-28,R2032,10.68,9.086926762491444
2023-02-28,R214,11.37,18.001368925393567
2023-02-28,R2040,11.51,16.922655715263517
2023-02-28,R2037,11.405,13.924709103353868
2023-02-28,R209,11.185,13.086926762491444
2023-02-28,R2035,11.17,12.0
2023-02-28,R2023,7.55,0.0
2023-02-28,R213,10.47,8.0
2023-02-28,R2030,10.095,6.924024640657084
2023-02-28,R186,8.55,3.811088295687885
2023-02-28,R2048,11.44,24.999315537303215
2023-02-28,SATB12M,7.916,1.0
2023-02-28,R2044,11.56,20.92265571526352
2023-02-28,SATB6M,7.99,0.5
2023-02-28,ZARGB2,8.141,2.0
2023-02-28,ZARGB25,11.44,25.0
2023-02-28,ZARGB3,8.367,3.0
2023-02-28,SATB9M,8.08,0.75
2023-02-28,SATB3M,6.78,0.25
2023-02-28,ZARGB30,11.293,30.0
2023-02-28,REPO,7.25,0.0
2023-02-28,ZARGB20,11.499,20.0
2023-02-28,ZARGB15,11.442,15.0
2023-02-28,ZARGB10,10.832,10.0
2023-02-28,ZARGB5,9.138,5.0
2023-02-27,R214,11.37,18.0041067761807
2023-02-27,SATB12M,7.916,1.0
2023-02-27,R2023,7.55,0.0027378507871321
2023-02-27,R186,8.565,3.813826146475017
2023-02-27,R2030,10.05,6.926762491444216
2023-02-27,R213,10.435,8.002737850787133
2023-02-27,R2032,10.66,9.089664613278575
2023-02-27,R2035,11.16,12.002737850787131
2023-02-27,R209,11.185,13.089664613278575
2023-02-27,R2037,11.41,13.927446954141
2023-02-27,R2040,11.49,16.92539356605065
2023-02-27,ZARGB30,11.311,30.0
2023-02-27,R2044,11.555,20.92539356605065
2023-02-27,ZARGB2,8.146,2.0
2023-02-27,ZARGB3,8.377,3.0
2023-02-27,ZARGB5,9.129,5.0
2023-02-27,ZARGB10,10.815,10.0
2023-02-27,ZARGB15,11.438,15.0
2023-02-27,ZARGB20,11.496,20.0
2023-02-27,ZARGB25,11.446,25.0
2023-02-27,R2048,11.445,25.00205338809035
2023-02-24,R2035,11.17,12.010951403148528
2023-02-24,R214,11.36,18.012320328542096
2023-02-24,R2040,11.48,16.933607118412045
2023-02-24,R2037,11.41,13.935660506502396
2023-02-24,R209,11.2,13.097878165639973
2023-02-24,R2023,7.55,0.0109514031485284
2023-02-24,R2032,10.71,9.097878165639973
2023-02-24,R213,10.49,8.010951403148528
2023-02-24,R2030,10.115,6.934976043805612
2023-02-24,R186,8.625,3.822039698836413
2023-02-24,SATB12M,7.916,1.0
2023-02-24,R2044,11.535,20.933607118412045
2023-02-24,R2048,11.425,25.010266940451743
2023-02-24,ZARGB2,8.167,2.0
2023-02-24,ZARGB30,11.291,30.0
2023-02-24,ZARGB3,8.418,3.0
2023-02-24,SATB9M,8.08,0.75
2023-02-24,SATB6M,7.99,0.5
2023-02-24,SATB3M,6.78,0.25
2023-02-24,REPO,7.25,0.0
2023-02-24,ZARGB25,11.426,25.0
2023-02-24,ZARGB20,11.478,20.0
2023-02-24,ZARGB15,11.435,15.0
2023-02-24,ZARGB10,10.851,10.0
2023-02-24,ZARGB5,9.187,5.0
2023-02-23,R214,11.455,18.015058179329227
2023-02-23,SATB12M,7.916,1.0
2023-02-23,R2023,7.55,0.0136892539356605
2023-02-23,R186,8.535,3.8247775496235454
2023-02-23,R2030,10.1,6.937713894592744
2023-02-23,R213,10.485,8.013689253935661
2023-02-23,R2032,10.71,9.100616016427104
2023-02-23,R2035,11.22,12.01368925393566
2023-02-23,R209,11.26,13.100616016427104
2023-02-23,R2037,11.465,13.938398357289527
2023-02-23,R2040,11.59,16.93634496919918
2023-02-23,ZARGB3,8.354,3.0
2023-02-23,R2044,11.64,20.93634496919918
2023-02-23,ZARGB10,10.866,10.0
2023-02-23,ZARGB25,11.531,25.0
2023-02-23,ZARGB20,11.58,20.0
2023-02-23,ZARGB15,11.509,15.0
2023-02-23,ZARGB30,11.396,30.0
2023-02-23,ZARGB5,9.124,5.0
2023-02-23,R2048,11.53,25.01300479123888
2023-02-23,ZARGB2,8.135,2.0
2023-02-22,R2040,11.68,16.93908281998631
2023-02-22,SATB12M,7.916,1.0
2023-02-22,R2023,7.55,0.0164271047227926
2023-02-22,R186,8.52,3.8275154004106775
2023-02-22,R2030,10.14,6.940451745379876
2023-02-22,R213,10.525,8.016427104722792
2023-02-22,R2032,10.75,9.103353867214237
2023-02-22,R2035,11.28,12.016427104722792
2023-02-22,R209,11.325,13.103353867214237
2023-02-22,R2037,11.55,13.94113620807666
2023-02-22,R214,11.545,18.01779603011636
2023-02-22,ZARGB30,11.501,30.0
2023-02-22,R2048,11.635,25.01574264202601
2023-02-22,ZARGB2,8.129,2.0
2023-02-22,ZARGB3,8.343,3.0
2023-02-22,ZARGB5,9.128,5.0
2023-02-22,ZARGB10,10.912,10.0
2023-02-22,ZARGB15,11.595,15.0
2023-02-22,ZARGB20,11.68,20.0
2023-02-22,ZARGB25,11.636,25.0
2023-02-22,R2044,11.745,20.93908281998631
2023-02-21,R213,10.61,8.019164955509925
2023-02-21,R2037,11.63,13.943874058863791
2023-02-21,R209,11.41,13.10609171800137
2023-02-21,R2035,11.36,12.019164955509924
2023-02-21,R2032,10.83,9.10609171800137
2023-02-21,R214,11.625,18.02053388090349
2023-02-21,R2030,10.23,6.9431895961670085
2023-02-21,R186,8.62,3.8302532511978096
2023-02-21,R2023,7.55,0.0191649555099247
2023-02-21,SATB12M,7.916,1.0
2023-02-21,R2040,11.77,16.941820670773442
2023-02-21,ZARGB30,11.576,30.0
2023-02-21,R2044,11.82,20.94182067077344
2023-02-21,ZARGB2,8.165,2.0
2023-02-21,ZARGB3,8.413,3.0
2023-02-21,ZARGB5,9.223,5.0
2023-02-21,ZARGB10,10.991,10.0
2023-02-21,ZARGB15,11.679,15.0
2023-02-21,ZARGB20,11.756,20.0
2023-02-21,ZARGB25,11.711,25.0
2023-02-21,R2048,11.71,25.018480492813143
2023-02-20,R213,10.54,8.021902806297057
2023-02-20,R2037,11.51,13.946611909650924
2023-02-20,R209,11.285,13.1088295687885
2023-02-20,R2035,11.24,12.021902806297057
2023-02-20,R2032,10.76,9.1088295687885
2023-02-20,R2023,7.55,0.0219028062970568
2023-02-20,R2030,10.165,6.945927446954141
2023-02-20,R186,8.6,3.8329911019849416
2023-02-20,SATB12M,7.916,1.0
2023-02-20,R214,11.49,18.023271731690624
2023-02-20,R2040,11.63,16.944558521560573
2023-02-20,ZARGB25,11.581,25.0
2023-02-20,R2044,11.685,20.944558521560573
2023-02-20,ZARGB2,8.157,2.0
2023-02-20,ZARGB3,8.398,3.0
2023-02-20,ZARGB5,9.185,5.0
2023-02-20,ZARGB10,10.906,10.0
2023-02-20,ZARGB15,11.552,15.0
2023-02-20,ZARGB20,11.621,20.0
2023-02-20,ZARGB30,11.452,30.0
2023-02-20,R2048,11.58,25.021218343600275
2023-02-17,R2035,11.16,12.030116358658454
2023-02-17,R214,11.405,18.031485284052017
2023-02-17,R2040,11.54,16.95277207392197
2023-02-17,R2037,11.425,13.95482546201232
2023-02-17,R209,11.205,13.117043121149898
2023-02-17,R2023,7.455,0.0301163586584531
2023-02-17,R2032,10.69,9.117043121149898
2023-02-17,R213,10.47,8.030116358658454
2023-02-17,R2030,10.095,6.954140999315538
2023-02-17,R186,8.555,3.8412046543463374
2023-02-17,SATB12M,7.916,1.0
2023-02-17,R2044,11.6,20.95277207392197
2023-02-17,R2048,11.49,25.02943189596167
2023-02-17,ZARGB2,8.141,2.0
2023-02-17,ZARGB30,11.356,30.0
2023-02-17,ZARGB3,8.365,3.0
2023-02-17,SATB9M,8.0,0.75
2023-02-17,SATB6M,7.93,0.5
2023-02-17,SATB3M,6.69,0.25
2023-02-17,REPO,7.25,0.0
2023-02-17,ZARGB25,11.491,25.0
2023-02-17,ZARGB20,11.535,20.0
2023-02-17,ZARGB15,11.465,15.0
2023-02-17,ZARGB10,10.831,10.0
2023-02-17,ZARGB5,9.127,5.0
2023-02-16,SATB12M,7.904,1.0
2023-02-16,R2023,7.465,0.0328542094455852
2023-02-16,R186,8.5,3.8439425051334704
2023-02-16,R2030,9.995,6.95687885010267
2023-02-16,R213,10.39,8.032854209445585
2023-02-16,R2032,10.61,9.119780971937027
2023-02-16,R2035,11.09,12.032854209445585
2023-02-16,R209,11.14,13.119780971937027
2023-02-16,R2037,11.355,13.957563312799453
2023-02-16,R2040,11.52,16.955509924709105
2023-02-16,R214,11.385,18.034223134839152
2023-02-16,R2044,11.57,20.955509924709105
2023-02-16,ZARGB15,11.412,15.0
2023-02-16,ZARGB30,11.338,30.0
2023-02-16,ZARGB25,11.466,25.0
2023-02-16,ZARGB20,11.509,20.0
2023-02-16,R2048,11.465,25.032169746748803
2023-02-16,ZARGB10,10.754,10.0
2023-02-16,ZARGB5,9.054,5.0
2023-02-16,ZARGB3,8.323,3.0
2023-02-16,ZARGB2,8.113,2.0
2023-02-15,R214,11.415,18.036960985626283
2023-02-15,R2023,7.5,0.0355920602327173
2023-02-15,R186,8.45,3.8466803559206015
2023-02-15,R2030,9.97,6.959616700889802
2023-02-15,R213,10.37,8.035592060232718
2023-02-15,R2032,10.59,9.122518822724162
2023-02-15,R2035,11.1,12.035592060232718
2023-02-15,R209,11.145,13.122518822724162
2023-02-15,R2037,11.36,13.960301163586584
2023-02-15,R2040,11.55,16.958247775496236
2023-02-15,SATB12M,7.904,1.0
2023-02-15,R2044,11.62,20.95824777549624
2023-02-15,ZARGB2,8.096,2.0
2023-02-15,ZARGB3,8.287,3.0
2023-02-15,ZARGB5,9.011,5.0
2023-02-15,ZARGB10,10.742,10.0
2023-02-15,ZARGB15,11.425,15.0
2023-02-15,ZARGB20,11.552,20.0
2023-02-15,ZARGB25,11.502,25.0
2023-02-15,ZARGB30,11.354,30.0
2023-02-15,R2048,11.5,25.03490759753593
2023-02-14,R2032,10.48,9.125256673511291
2023-02-14,R2037,11.255,13.963039014373717
2023-02-14,R209,11.04,13.125256673511291
2023-02-14,R2035,10.95,12.038329911019847
2023-02-14,SATB12M,7.904,1.0
2023-02-14,R213,10.275,8.038329911019849
2023-02-14,R2030,9.865,6.962354551676934
2023-02-14,R186,8.36,3.8494182067077354
2023-02-14,R2023,7.5,0.0383299110198494
2023-02-14,R2040,11.36,16.960985626283367
2023-02-14,R214,11.3,18.03969883641341
2023-02-14,R2044,11.48,20.960985626283367
2023-02-14,ZARGB2,8.064,2.0
2023-02-14,ZARGB3,8.224,3.0
2023-02-14,ZARGB5,8.915,5.0
2023-02-14,ZARGB10,10.62,10.0
2023-02-14,ZARGB15,11.291,15.0
2023-02-14,ZARGB20,11.42,20.0
2023-02-14,ZARGB25,11.362,25.0
2023-02-14,ZARGB30,11.215,30.0
2023-02-14,R2048,11.36,25.037645448323065
2023-02-13,R213,10.275,8.041067761806982
2023-02-13,R2037,11.255,13.96577686516085
2023-02-13,R209,11.04,13.127994524298426
2023-02-13,R2035,10.99,12.041067761806982
2023-02-13,R2032,10.5,9.127994524298426
2023-02-13,R214,11.3,18.04243668720055
2023-02-13,R2030,9.865,6.965092402464066
2023-02-13,R186,8.36,3.8521560574948666
2023-02-13,SATB12M,7.904,1.0
2023-02-13,R2023,7.5,0.0410677618069815
2023-02-13,R2040,11.41,16.9637234770705
2023-02-13,ZARGB25,11.362,25.0
2023-02-13,R2044,11.48,20.9637234770705
2023-02-13,ZARGB2,8.064,2.0
2023-02-13,ZARGB3,8.223,3.0
2023-02-13,ZARGB5,8.913,5.0
2023-02-13,ZARGB10,10.646,10.0
2023-02-13,ZARGB15,11.308,15.0
2023-02-13,ZARGB20,11.42,20.0
2023-02-13,ZARGB30,11.215,30.0
2023-02-13,R2048,11.36,25.0403832991102
2023-02-10,R2035,10.98,12.049281314168375
2023-02-10,R214,11.29,18.050650239561943
2023-02-10,R2040,11.405,16.971937029431896
2023-02-10,R2037,11.24,13.973990417522243
2023-02-10,R209,11.02,13.13620807665982
2023-02-10,R2023,7.5,0.0492813141683778
2023-02-10,R2032,10.485,9.13620807665982
2023-02-10,R213,10.26,8.049281314168377
2023-02-10,R2030,9.85,6.973305954825462
2023-02-10,R186,8.335,3.860369609856263
2023-02-10,SATB12M,7.904,1.0
2023-02-10,R2044,11.46,20.971937029431896
2023-02-10,R2048,11.34,25.048596851471597
2023-02-10,ZARGB2,8.055,2.0
2023-02-10,ZARGB30,11.195,30.0
2023-02-10,ZARGB3,8.205,3.0
2023-02-10,SATB9M,7.95,0.75
2023-02-10,SATB6M,7.89,0.5
2023-02-10,SATB3M,6.69,0.25
2023-02-10,REPO,7.25,0.0
2023-02-10,ZARGB25,11.342,25.0
2023-02-10,ZARGB20,11.403,20.0
2023-02-10,ZARGB15,11.296,15.0
2023-02-10,ZARGB10,10.631,10.0
2023-02-10,ZARGB5,8.888,5.0
2023-02-09,SATB12M,7.859,1.0
2023-02-09,R2023,7.5,0.0520191649555099
2023-02-09,R186,8.255,3.863107460643395
2023-02-09,R2030,9.715,6.976043805612594
2023-02-09,R213,10.14,8.05201916495551
2023-02-09,R2032,10.38,9.138945927446954
2023-02-09,R2035,10.88,12.05201916495551
2023-02-09,R209,10.925,13.138945927446954
2023-02-09,R2037,11.145,13.976728268309378
2023-02-09,R2040,11.32,16.974674880219027
2023-02-09,R214,11.215,18.05338809034908
2023-02-09,R2044,11.385,20.974674880219027
2023-02-09,ZARGB15,11.204,15.0
2023-02-09,ZARGB30,11.12,30.0
2023-02-09,ZARGB25,11.267,25.0
2023-02-09,ZARGB20,11.327,20.0
2023-02-09,R2048,11.265,25.05133470225873
2023-02-09,ZARGB10,10.527,10.0
2023-02-09,ZARGB5,8.787,5.0
2023-02-09,ZARGB3,8.135,3.0
2023-02-09,ZARGB2,7.997,2.0
2023-02-08,R214,11.3,18.05612594113621
2023-02-08,R2023,7.55,0.054757015742642
2023-02-08,R186,8.27,3.865845311430527
2023-02-08,R2030,9.725,6.978781656399726
2023-02-08,R213,10.165,8.054757015742641
2023-02-08,R2032,10.39,9.141683778234086
2023-02-08,R2035,10.94,12.05475701574264
2023-02-08,R209,10.995,13.141683778234086
2023-02-08,R2037,11.215,13.979466119096507
